Data from Reflection_16-37-33-990.txt Node
Date: Mon Aug 31 16:37:33 CEST 2026
User: uni bonn
Spectrometer: NQ5500316
Trigger mode: 0
Integration Time (sec): 3.100000E-2
Scans to average: 1
Nonlinearity correction enabled: false
Boxcar width: 0
Storing dark spectrum: false
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 512
>>>>>Begin Spectral Data<<<<<
898.438	7.5695652E2
901.673	1.8589744E2
904.908	6.3240223E2
908.142	4.2152778E2
911.376	2.530303E2
914.609	3.6315789E2
917.843	4.0608108E2
921.076	2.4341637E2
924.308	2.8838384E2
927.541	3.6030534E2
930.773	2.0740741E2
934.005	3.4196429E2
937.237	1.8778626E2
940.468	2.3E2
943.699	2.0069284E2
946.93	3.4562334E2
950.16	3.3288591E2
953.39	2.884058E2
956.62	2.090604E2
959.85	1.2108434E2
963.079	2.1247563E2
966.308	1.443686E2
969.537	1.2653722E2
972.766	3.025974E2
975.994	1.8594595E2
979.222	1.2333333E2
982.449	97.574124E0
985.677	2.0136426E2
988.904	2.7394678E2
992.131	1.2763636E2
995.357	1.1835564E2
998.583	1.0519481E2
1001.809	1.7778828E2
1005.035	72.456576E0
1008.26	1.9301075E2
1011.485	91.702128E0
1014.71	88.701923E0
1017.935	1.144484E2
1021.159	75.045537E0
1024.383	64.006515E0
1027.606	85.450062E0
1030.83	1.0924806E2
1034.053	92.818281E0
1037.276	1.0733519E2
1040.498	1.2216339E2
1043.72	44.488189E0
1046.942	1.3651917E2
1050.164	1.2408863E2
1053.385	81.439722E0
1056.606	83.71308E0
1059.827	59.860558E0
1063.048	1.2322685E2
1066.268	62.696214E0
1069.488	49.95122E0
1072.708	67.949569E0
1075.927	69.524552E0
1079.146	74.353076E0
1082.365	76.880607E0
1085.584	87.475728E0
1088.802	63.233288E0
1092.02	49.609097E0
1095.237	39.558574E0
1098.455	86.571719E0
1101.672	46.197411E0
1104.889	45.531587E0
1108.105	69.854545E0
1111.322	45.226131E0
1114.538	39.765625E0
1117.753	68.794076E0
1120.969	50.13459E0
1124.184	58.291686E0
1127.399	55.04181E0
1130.613	69.868421E0
1133.828	38.786639E0
1137.042	43.544458E0
1140.255	62.927547E0
1143.469	41.403509E0
1146.682	40.829987E0
1149.895	51.691806E0
1153.107	60.784314E0
1156.319	74.216028E0
1159.531	55.800236E0
1162.743	49.955908E0
1165.955	46.869984E0
1169.166	39.288668E0
1172.377	43.446712E0
1175.587	45.461815E0
1178.797	41.389046E0
1182.008	51.878354E0
1185.217	49.045346E0
1188.427	52.300995E0
1191.636	35.531915E0
1194.845	49.139031E0
1198.053	62.73254E0
1201.262	74.227621E0
1204.47	43.797195E0
1207.677	40.267686E0
1210.885	36.807818E0
1214.092	31.758884E0
1217.299	35.028249E0
1220.505	60.49671E0
1223.712	39.357571E0
1226.918	46.228771E0
1230.124	37.322979E0
1233.329	54.541532E0
1236.534	42.90473E0
1239.739	46.429604E0
1242.944	48.849832E0
1246.148	42.779587E0
1249.352	36.339434E0
1252.556	35.80864E0
1255.759	35.133599E0
1258.962	36.736554E0
1262.165	46.628322E0
1265.368	28.872848E0
1268.57	44.567297E0
1271.772	52.990696E0
1274.974	31.878307E0
1278.176	31.004071E0
1281.377	27.019917E0
1284.578	59.661755E0
1287.778	34.351554E0
1290.979	29.846247E0
1294.179	40.797101E0
1297.379	47.5129E0
1300.578	40.12635E0
1303.777	25.994695E0
1306.976	37.205589E0
1310.175	36.638265E0
1313.373	35.137002E0
1316.571	35.530726E0
1319.769	55.215531E0
1322.967	31.24819E0
1326.164	34.315831E0
1329.361	19.693095E0
1332.557	61.00162E0
1335.754	27.955205E0
1338.95	32.293164E0
1342.146	31.798742E0
1345.341	30.485304E0
1348.536	39.418653E0
1351.731	50.42876E0
1354.926	33.134851E0
1358.12	32.151547E0
1361.314	46.329955E0
1364.508	33.333333E0
1367.702	34.389782E0
1370.895	37.616822E0
1374.088	41.541315E0
1377.281	34.771009E0
1380.473	45.669073E0
1383.665	55.998057E0
1386.857	35.39823E0
1390.048	35.547734E0
1393.24	48.372983E0
1396.431	49.953286E0
1399.621	48.960233E0
1402.812	43.716958E0
1406.002	52.389292E0
1409.192	35.923491E0
1412.381	47.712766E0
1415.57	36.025848E0
1418.759	45.95999E0
1421.948	37.592593E0
1425.136	36.673961E0
1428.325	77.428509E0
1431.512	39.853896E0
1434.7	33.697917E0
1437.887	38.55213E0
